Match_ID,Date,Season,League,HomeTeam,AwayTeam,Elo_Home,Elo_Away,Elo_Diff,Elo_Exp_Home,Elo_Exp_Away,Rest_Days_Home,Rest_Days_Away,Rest_Days_Diff,Trap_Risk_Home,Trap_Risk_Away,Trap_Risk_Diff,Motivation_Home,Motivation_Away,Motivation_Diff,Is_Derby,Derby_Name,Tactics_Pressing_Home,Tactics_Pressing_Away,Tactics_Attack_Home,Tactics_Attack_Away,Tactics_Finishing_Home,Tactics_Finishing_Away,Tactics_Defense_Home,Tactics_Defense_Away,Tactics_SetPiece_Home,Tactics_SetPiece_Away,Counter_Advantage_Home,Counter_Advantage_Away,Counter_Advantage_Diff,Tactics_Clash_Pressing,Tactics_Clash_Attack_vs_Def,Tactics_Clash_Def_vs_Attack,Tactics_Clash_SetPiece,Games_Played_Home,Games_Played_Away,Season_Points_Home,Season_Points_Away,Home_L3_goals_scored_avg,Home_L3_goals_conceded_avg,Home_L3_points_avg,Home_L3_shots_avg,Home_L3_shots_target_avg,Home_L3_shots_conceded_avg,Home_L3_shots_target_conceded_avg,Home_L3_corners_avg,Home_L3_fouls_avg,Home_L3_win_rate,Home_L3_draw_rate,Home_L3_loss_rate,Home_L3_shot_accuracy,Home_L3_weighted_points,Home_L3_unbeaten_streak,Away_L3_goals_scored_avg,Away_L3_goals_conceded_avg,Away_L3_points_avg,Away_L3_shots_avg,Away_L3_shots_target_avg,Away_L3_shots_conceded_avg,Away_L3_shots_target_conceded_avg,Away_L3_corners_avg,Away_L3_fouls_avg,Away_L3_win_rate,Away_L3_draw_rate,Away_L3_loss_rate,Away_L3_shot_accuracy,Away_L3_weighted_points,Away_L3_unbeaten_streak,Home_L5_goals_scored_avg,Home_L5_goals_conceded_avg,Home_L5_points_avg,Home_L5_shots_avg,Home_L5_shots_target_avg,Home_L5_shots_conceded_avg,Home_L5_shots_target_conceded_avg,Home_L5_corners_avg,Home_L5_fouls_avg,Home_L5_win_rate,Home_L5_draw_rate,Home_L5_loss_rate,Home_L5_shot_accuracy,Home_L5_weighted_points,Home_L5_unbeaten_streak,Away_L5_goals_scored_avg,Away_L5_goals_conceded_avg,Away_L5_points_avg,Away_L5_shots_avg,Away_L5_shots_target_avg,Away_L5_shots_conceded_avg,Away_L5_shots_target_conceded_avg,Away_L5_corners_avg,Away_L5_fouls_avg,Away_L5_win_rate,Away_L5_draw_rate,Away_L5_loss_rate,Away_L5_shot_accuracy,Away_L5_weighted_points,Away_L5_unbeaten_streak,Home_L10_goals_scored_avg,Home_L10_goals_conceded_avg,Home_L10_points_avg,Home_L10_shots_avg,Home_L10_shots_target_avg,Home_L10_shots_conceded_avg,Home_L10_shots_target_conceded_avg,Home_L10_corners_avg,Home_L10_fouls_avg,Home_L10_win_rate,Home_L10_draw_rate,Home_L10_loss_rate,Home_L10_shot_accuracy,Home_L10_weighted_points,Home_L10_unbeaten_streak,Away_L10_goals_scored_avg,Away_L10_goals_conceded_avg,Away_L10_points_avg,Away_L10_shots_avg,Away_L10_shots_target_avg,Away_L10_shots_conceded_avg,Away_L10_shots_target_conceded_avg,Away_L10_corners_avg,Away_L10_fouls_avg,Away_L10_win_rate,Away_L10_draw_rate,Away_L10_loss_rate,Away_L10_shot_accuracy,Away_L10_weighted_points,Away_L10_unbeaten_streak,Home_AtHome_L5_goals_scored_avg,Home_AtHome_L5_goals_conceded_avg,Home_AtHome_L5_points_avg,Home_AtHome_L5_shots_avg,Home_AtHome_L5_shots_target_avg,Home_AtHome_L5_shots_conceded_avg,Home_AtHome_L5_shots_target_conceded_avg,Home_AtHome_L5_corners_avg,Home_AtHome_L5_fouls_avg,Home_AtHome_L5_win_rate,Home_AtHome_L5_draw_rate,Home_AtHome_L5_loss_rate,Home_AtHome_L5_shot_accuracy,Home_AtHome_L5_weighted_points,Home_AtHome_L5_unbeaten_streak,Away_AtAway_L5_goals_scored_avg,Away_AtAway_L5_goals_conceded_avg,Away_AtAway_L5_points_avg,Away_AtAway_L5_shots_avg,Away_AtAway_L5_shots_target_avg,Away_AtAway_L5_shots_conceded_avg,Away_AtAway_L5_shots_target_conceded_avg,Away_AtAway_L5_corners_avg,Away_AtAway_L5_fouls_avg,Away_AtAway_L5_win_rate,Away_AtAway_L5_draw_rate,Away_AtAway_L5_loss_rate,Away_AtAway_L5_shot_accuracy,Away_AtAway_L5_weighted_points,Away_AtAway_L5_unbeaten_streak,H2H_Home_Avg_Points,H2H_Home_Avg_GoalDiff,H2H_Count,Diff_L5_Points,Diff_L5_Weighted_Points,Diff_L5_Goals_Scored,Diff_L5_Goals_Conceded,Diff_L5_Shots_Target,B365H,B365D,B365A,FTHG,FTAG,FTR,Target
522,2021-03-10,2021-2022,LaLiga,Getafe,Sociedad,1442.9639324587824,1565.9130103681712,-57.949077909388734,0.41736939464236333,0.5826306053576367,6,9,-3,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,92.9,90.0,4.2,18.2,5.8,61.0,79.3,77.0,23.3,58.3,0.0,0.0,0.0,15.900000000000006,-72.8,61.099999999999994,-35.0,0,0,0,0,1.0,0.3333333333333333,1.3333333333333333,9.0,2.3333333333333335,7.0,2.0,3.0,19.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25925897119373575,1.5,2,2.0,0.3333333333333333,2.3333333333333335,6.333333333333333,2.6666666666666665,5.666666666666667,1.3333333333333333,5.333333333333333,17.0,0.6666666666666666,0.3333333333333333,0.0,0.4210519667600525,2.0,3,0.6,0.6,0.8,9.2,2.0,5.6,2.2,3.0,19.4,0.2,0.2,0.6,0.21739106805318692,1.1333333333333333,2,1.8,0.8,1.8,8.6,3.4,5.6,2.0,6.2,16.4,0.4,0.6,0.0,0.39534837750188667,1.9333333333333333,5,0.5,1.0,0.8,9.0,2.4,7.7,2.8,3.4,17.5,0.2,0.2,0.6,0.26666637037069957,0.8545454545454545,2,1.2,1.0,1.3,9.0,3.1,8.4,2.3,5.5,15.5,0.3,0.4,0.3,0.3444440617288203,1.5818181818181818,5,0.8,0.4,1.4,9.4,2.8,7.2,1.6,3.6,18.4,0.4,0.2,0.4,0.2978720235404005,1.3333333333333333,1,0.8,0.6,1.6,8.2,2.6,8.6,1.4,5.4,15.0,0.4,0.4,0.2,0.3170727840575805,1.6,2,0.0,-2.0,2,-1.0,-0.8,-1.2000000000000002,-0.20000000000000007,-1.4,3.6,3.1,2.2,1,1,D,1
523,2021-03-10,2021-2022,EPL,Liverpool,Man City,1614.522823367669,1758.0975850551044,-78.57476168743551,0.38881104481201856,0.6111889551879814,6,6,0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,66.7,61.2,55.8,72.0,40.6,81.2,79.3,100.0,78.3,60.0,0.0,0.0,0.0,-33.3,-44.2,7.299999999999997,18.299999999999997,0,0,0,0,1.6666666666666667,0.3333333333333333,2.0,14.333333333333334,5.333333333333333,8.0,2.6666666666666665,3.6666666666666665,10.333333333333334,0.6666666666666666,0.0,0.3333333333333333,0.37209276365621136,2.0,1,2.3333333333333335,0.3333333333333333,3.0,15.333333333333334,5.333333333333333,5.333333333333333,1.3333333333333333,2.3333333333333335,9.0,1.0,0.0,0.0,0.3478258601135695,3.0,3,1.2,1.2,1.2,14.6,5.2,8.8,4.0,6.0,9.4,0.4,0.0,0.6,0.35616413961360305,1.6,1,2.0,0.4,3.0,14.2,4.4,6.4,1.6,2.8,8.8,1.0,0.0,0.0,0.3098589367190587,3.0,5,1.6,1.0,1.6,16.1,5.4,7.7,3.4,6.7,10.8,0.5,0.1,0.4,0.33540351838290783,1.5636363636363637,1,2.6,0.4,3.0,15.2,5.7,5.6,1.6,5.6,8.8,1.0,0.0,0.0,0.37499975328963603,3.0,10,0.2,1.0,0.4,17.4,3.6,8.2,4.2,8.0,11.2,0.0,0.4,0.6,0.20689643281814207,0.2,0,2.2,0.4,3.0,15.4,5.2,5.2,1.4,4.0,8.8,1.0,0.0,0.0,0.33766211840122184,3.0,5,1.0,0.0,1,-1.8,-1.4,-0.8,0.7999999999999999,0.7999999999999998,2.87,3.5,2.4,2,2,D,1
524,2021-03-10,2021-2022,EPL,West Ham,Brentford,1580.010808550511,1485.043341542098,159.967467008413,0.7152146079235844,0.2847853920764156,5,26,-21,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,55.8,54.2,51.3,0.0,67.7,20.8,65.7,38.3,50.0,50.0,20.0,0.0,20.0,17.5,13.0,65.7,0.0,0,0,0,0,2.0,1.3333333333333333,2.0,17.0,5.666666666666667,9.0,2.6666666666666665,3.0,11.333333333333334,0.6666666666666666,0.0,0.3333333333333333,0.33333313725501734,2.5,2,0.0,2.0,0.0,6.0,2.0,11.0,6.0,5.0,11.0,0.0,0.0,1.0,0.33333277777870374,0.0,0,2.2,1.0,2.4,13.6,6.0,11.0,3.4,4.2,11.8,0.8,0.0,0.2,0.4411761461940102,2.4,2,0.0,2.0,0.0,6.0,2.0,11.0,6.0,5.0,11.0,0.0,0.0,1.0,0.33333277777870374,0.0,0,1.9,1.2,2.2,13.6,5.5,10.0,3.2,5.0,10.6,0.7,0.1,0.2,0.40441146734450933,2.2545454545454544,2,0.0,2.0,0.0,6.0,2.0,11.0,6.0,5.0,11.0,0.0,0.0,1.0,0.33333277777870374,0.0,0,1.8,1.0,2.4,10.8,5.0,11.6,3.6,5.6,10.8,0.8,0.0,0.2,0.46296253429394973,2.4,2,0.0,2.0,0.0,6.0,2.0,11.0,6.0,5.0,11.0,0.0,0.0,1.0,0.33333277777870374,0.0,0,1.2,0.0,0,2.4,2.4,2.2,-1.0,4.0,1.75,3.75,4.75,1,2,A,2
525,2021-03-10,2021-2022,EPL,Tottenham,Aston Villa,1561.7467257990106,1504.4804975188613,122.26622828014933,0.6690343889693335,0.33096561103066646,10,7,3,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,42.7,23.3,50.5,20.1,69.2,33.1,61.7,40.7,46.7,40.0,20.0,0.0,20.0,2.0,9.799999999999997,41.6,6.700000000000003,0,0,0,0,1.6666666666666667,1.6666666666666667,1.0,14.333333333333334,4.666666666666667,9.666666666666666,4.333333333333333,4.0,8.666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.325581168199185,1.5,1,0.6666666666666666,1.3333333333333333,1.0,11.333333333333334,3.3333333333333335,14.0,5.0,6.333333333333333,10.333333333333334,0.3333333333333333,0.0,0.6666666666666666,0.2941173875434816,0.5,0,2.2,1.0,1.8,14.8,6.2,8.6,3.2,5.8,9.4,0.6,0.0,0.4,0.4189186358657866,1.6,1,0.6,1.2,0.8,9.8,2.6,16.8,6.2,5.6,10.8,0.2,0.2,0.6,0.26530585172872273,0.6666666666666666,0,1.9,1.1,1.6,13.4,5.5,12.1,4.2,4.8,9.9,0.5,0.1,0.4,0.41044745488995904,1.6545454545454545,1,0.9,1.3,1.0,10.9,3.9,16.6,5.8,4.4,9.8,0.3,0.1,0.6,0.35779783688271843,0.9818181818181818,0,2.8,0.6,2.4,14.0,6.6,11.2,3.6,4.8,10.2,0.8,0.0,0.2,0.47142823469411804,2.8,4,0.8,0.8,1.4,11.0,4.6,15.6,4.8,3.8,10.0,0.4,0.2,0.4,0.4181814380168745,1.4,0,1.2,0.0,0,1.0,0.9333333333333335,1.6,-0.19999999999999996,3.6,2.1,3.6,3.4,2,1,H,0
526,2021-03-10,2021-2022,LaLiga,Villarreal,Betis,1545.7239411159048,1508.0111952874702,102.71274582843466,0.6436546761253722,0.3563453238746278,6,10,-4,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,74.4,82.9,15.8,34.6,62.1,59.5,69.0,75.3,36.7,35.0,0.0,0.0,0.0,-0.8999999999999915,-59.5,34.4,1.7000000000000028,0,0,0,0,1.3333333333333333,1.0,1.3333333333333333,12.333333333333334,4.666666666666667,10.0,5.0,5.0,13.666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.37837807158534736,1.6666666666666667,1,1.3333333333333333,0.3333333333333333,3.0,12.0,4.333333333333333,6.666666666666667,3.0,5.0,14.333333333333334,1.0,0.0,0.0,0.36111081018543595,3.0,3,1.2,1.0,1.4,10.0,4.4,12.0,4.4,5.2,14.6,0.4,0.2,0.4,0.43999956000044005,1.4,1,1.2,0.6,2.2,12.6,4.0,7.2,2.6,3.8,14.4,0.6,0.4,0.0,0.3174600655078845,2.6,5,1.1,1.1,1.3,8.9,3.8,9.9,3.3,4.2,13.5,0.3,0.4,0.3,0.4269658123979636,1.4545454545454546,1,1.5,1.0,2.1,11.5,4.0,8.9,3.5,4.1,14.2,0.6,0.3,0.1,0.34782578449931784,2.2363636363636363,8,1.0,1.2,1.4,9.6,4.6,11.4,3.4,5.0,13.8,0.4,0.2,0.4,0.47916616753524216,1.0666666666666667,0,1.8,1.6,1.6,12.2,4.6,9.2,4.2,4.2,13.4,0.4,0.4,0.2,0.377048871271417,2.1333333333333333,4,0.5,-0.5,2,-0.8000000000000003,-1.2000000000000002,0.0,0.4,0.40000000000000036,2.0,3.6,3.6,2,0,H,0
527,2021-03-12,2021-2022,LaLiga,Granada,Alaves,1450.745419233283,1367.2368634419893,148.5085557912937,0.7015906613472394,0.29840933865276065,2,11,-9,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,67.1,79.0,8.0,4.2,52.3,5.5,46.7,32.7,30.0,33.3,25.0,0.0,25.0,34.39999999999999,-24.700000000000003,42.5,-3.299999999999997,1,0,3,0,0.3333333333333333,1.6666666666666667,1.0,5.0,2.0,14.666666666666666,5.333333333333333,2.3333333333333335,12.0,0.3333333333333333,0.0,0.6666666666666666,0.39999920000160005,1.5,1,0.3333333333333333,2.3333333333333335,0.0,5.0,1.3333333333333333,7.333333333333333,3.6666666666666665,3.0,16.0,0.0,0.0,1.0,0.2666661333344,0.0,0,1.0,1.8,1.2,7.2,3.0,14.2,5.2,2.8,12.8,0.4,0.0,0.6,0.41666608796376675,1.4,1,0.4,2.4,0.2,5.2,1.4,8.8,4.2,3.0,15.8,0.0,0.2,0.8,0.2692302514802856,0.06666666666666667,0,0.9,1.7,0.8,7.6,2.6,11.2,4.2,3.8,13.2,0.2,0.2,0.6,0.3421048130199829,1.0,1,0.5,2.3,0.2,9.0,2.2,10.0,4.3,4.0,14.3,0.0,0.2,0.8,0.244444172839808,0.12727272727272726,0,0.8,1.4,1.2,7.4,2.0,11.8,4.2,4.6,13.4,0.4,0.0,0.6,0.2702699050406689,1.6,1,0.2,2.6,0.2,8.2,2.4,12.2,4.6,4.6,14.2,0.0,0.2,0.8,0.292682569899305,0.2,0,3.0,1.0,1,1.0,1.3333333333333333,0.6,-0.5999999999999999,1.6,2.37,3.1,3.25,2,1,H,0
528,2021-03-13,2020-2021,EPL,Crystal Palace,West Brom,1452.16950043956,1406.7914673620446,110.37803307751528,0.6537099502322685,0.3462900497677315,3,8,-5,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,30.6,32.1,12.0,14.0,60.3,76.4,46.0,28.7,3.3,25.0,0.0,20.0,-20.0,1.9000000000000021,-16.7,32.0,-21.7,0,0,0,0,0.6666666666666666,0.6666666666666666,1.0,9.666666666666666,2.0,12.0,3.3333333333333335,2.0,9.666666666666666,0.0,1.0,0.0,0.2068963376934438,1.0,3,2.3333333333333335,1.0,2.3333333333333335,10.0,4.333333333333333,17.666666666666668,8.0,5.0,11.333333333333334,0.6666666666666666,0.3333333333333333,0.0,0.43333290000043334,2.0,3,0.8,1.2,1.2,9.0,2.2,15.4,3.8,2.6,10.0,0.2,0.6,0.2,0.244444172839808,1.2,4,1.6,0.8,1.8,9.4,3.8,13.8,6.4,4.8,11.4,0.4,0.6,0.0,0.4042548890905435,1.9333333333333333,5,1.1,1.4,1.5,7.9,2.3,14.1,4.3,2.2,9.3,0.4,0.3,0.3,0.2911388719761114,1.5272727272727273,4,1.2,1.9,1.0,7.7,3.2,14.8,7.0,3.5,10.0,0.2,0.4,0.4,0.4155838758650963,1.4,5,0.8,1.0,1.2,10.2,2.6,11.8,3.2,3.2,10.4,0.2,0.6,0.2,0.25490171088067565,1.0,3,2.0,1.6,1.4,10.0,4.2,15.0,5.4,2.2,9.8,0.4,0.2,0.4,0.41999958000042004,1.4666666666666666,2,3.0,4.0,1,-0.6000000000000001,-0.7333333333333334,-0.8,0.3999999999999999,-1.5999999999999996,2.15,3.2,3.6,1,0,H,0
529,2021-03-13,2020-2021,EPL,Fulham,Man City,1429.3080107094574,1754.761916399465,-260.45390569000756,0.1825309639376873,0.8174690360623127,11,3,8,0.0,0.25,-0.25,0.6,0.475,0.125,0.0,None,67.7,63.8,21.8,63.5,22.2,75.0,73.7,97.0,23.3,53.3,0.0,0.0,0.0,-29.299999999999997,-75.2,10.200000000000003,-29.999999999999996,0,0,0,0,0.3333333333333333,0.6666666666666666,1.3333333333333333,13.0,4.0,5.333333333333333,2.3333333333333335,4.666666666666667,14.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.30769207100609924,0.8333333333333334,0,2.0,0.6666666666666666,2.3333333333333335,13.333333333333334,4.333333333333333,4.333333333333333,2.0,2.6666666666666665,9.666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3249997562501828,2.0,3,0.8,0.6,1.6,11.8,3.6,6.2,2.4,4.6,14.2,0.4,0.4,0.2,0.30508448721653625,1.2,0,2.2,0.8,2.6,13.6,4.4,6.2,2.2,3.0,9.4,0.8,0.2,0.0,0.3235291738756075,2.3333333333333335,5,0.8,0.9,1.1,11.8,4.0,10.3,3.7,3.4,12.7,0.2,0.5,0.3,0.33898276357392915,1.2363636363636363,0,2.3,0.6,2.8,14.6,5.3,5.8,1.9,5.2,9.2,0.9,0.1,0.0,0.36301344999078766,2.6363636363636362,10,0.4,1.0,0.8,11.0,3.4,10.4,4.0,4.0,12.0,0.2,0.2,0.6,0.309090628099429,0.8666666666666667,0,2.0,0.6,2.6,14.6,4.4,5.8,1.8,2.8,9.6,0.8,0.2,0.0,0.30136965659612563,2.3333333333333335,5,0.0,-2.0,1,-1.0,-1.1333333333333335,-1.4000000000000001,-0.20000000000000007,-0.8000000000000003,10.0,5.0,1.33,0,3,A,2
530,2021-03-13,2020-2021,LaLiga,Osasuna,Valladolid,1468.5466921520194,1433.4015423748383,100.14514977718113,0.6402574726106773,0.35974252738932266,9,13,-4,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,79.6,62.5,6.0,13.0,46.8,37.9,77.7,54.0,8.3,43.3,0.0,0.0,0.0,25.599999999999994,-48.0,64.7,-35.0,0,0,0,0,0.6666666666666666,0.3333333333333333,1.6666666666666667,5.333333333333333,2.0,6.0,1.6666666666666667,2.0,17.0,0.3333333333333333,0.6666666666666666,0.0,0.3749992968763184,1.3333333333333333,3,0.6666666666666666,1.0,0.6666666666666666,7.0,3.0,11.666666666666666,2.0,4.0,15.0,0.0,0.6666666666666666,0.3333333333333333,0.4285708163274053,0.6666666666666666,1,0.6,0.6,1.6,5.8,1.6,8.2,2.8,2.0,15.0,0.4,0.4,0.2,0.2758615933420805,1.4,3,0.8,0.8,1.2,7.8,2.6,11.4,2.8,4.8,13.0,0.2,0.6,0.2,0.3333329059834539,0.8666666666666667,1,0.8,0.8,1.5,7.5,2.7,10.0,2.8,2.5,14.4,0.4,0.3,0.3,0.35999952000064006,1.6545454545454545,3,0.9,1.4,0.9,9.2,2.8,11.7,3.8,4.6,12.8,0.1,0.6,0.3,0.3043474952744617,0.9454545454545454,1,1.0,0.8,1.6,6.4,2.2,10.0,1.8,3.4,16.6,0.4,0.4,0.2,0.34374946289146424,1.4,1,1.0,0.8,1.4,6.8,2.0,11.0,2.8,5.0,14.0,0.2,0.8,0.0,0.2941172145335081,1.4,5,0.0,-1.0,1,0.40000000000000013,0.5333333333333332,-0.20000000000000007,-0.20000000000000007,-1.0,2.2,3.1,3.6,0,0,D,1
531,2021-03-13,2020-2021,LaLiga,Alaves,Cadiz,1358.2845832824064,1393.0947089427495,30.189874339656853,0.5433377031484113,0.45666229685158866,1,13,-12,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,82.3,54.0,3.8,2.0,5.6,38.9,29.3,49.7,35.0,21.7,0.0,0.0,0.0,32.599999999999994,-45.900000000000006,27.3,13.3,0,0,0,0,0.6666666666666666,1.6666666666666667,0.0,7.333333333333333,1.3333333333333333,7.666666666666667,3.0,3.6666666666666665,15.666666666666666,0.0,0.0,1.0,0.18181793388463563,0.0,0,0.3333333333333333,2.0,0.3333333333333333,6.333333333333333,2.0,14.0,5.333333333333333,2.6666666666666665,12.0,0.0,0.3333333333333333,0.6666666666666666,0.3157889750700394,0.3333333333333333,0,0.6,2.8,0.0,7.0,1.6,9.6,4.4,3.6,15.4,0.0,0.0,1.0,0.22857110204128284,0.0,0,0.4,1.2,1.0,5.8,2.2,13.4,4.4,2.8,12.4,0.2,0.4,0.4,0.3793096908453607,0.6,0,0.5,2.4,0.1,8.9,2.3,10.1,4.2,4.1,14.9,0.0,0.1,0.9,0.2584266759250832,0.09090909090909091,0,0.6,1.6,0.7,7.1,2.8,11.2,4.0,3.3,11.1,0.1,0.4,0.5,0.3943656417385328,0.7090909090909091,0,1.0,2.0,0.6,9.4,2.4,7.8,4.2,3.0,14.6,0.2,0.0,0.8,0.25531887732034325,0.2,0,0.4,1.8,0.8,7.6,2.6,11.6,3.8,4.2,9.2,0.2,0.2,0.6,0.3421048130199829,1.1333333333333333,2,1.2,0.0,0,-1.0,-0.6,0.19999999999999996,1.5999999999999999,-0.6000000000000001,2.15,3.1,3.8,1,1,D,1
532,2021-03-13,2020-2021,EPL,Leeds,Chelsea,1476.0514227535057,1520.3728090974391,20.678613656066545,0.529723827878808,0.470276172121192,9,9,0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,55.4,64.2,45.1,45.2,43.2,31.5,48.3,70.3,58.3,88.3,0.0,20.0,-20.0,-14.899999999999999,-25.199999999999996,3.0999999999999943,-30.0,0,0,0,0,1.0,1.3333333333333333,1.0,17.333333333333332,6.0,9.333333333333334,3.6666666666666665,6.333333333333333,12.666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.3461536464498194,1.5,1,1.0,2.6666666666666665,0.3333333333333333,15.0,5.333333333333333,14.333333333333334,5.666666666666667,6.0,11.0,0.0,0.3333333333333333,0.6666666666666666,0.35555531851867656,0.16666666666666666,0,1.2,1.0,1.2,16.2,6.4,11.2,4.2,6.0,11.4,0.4,0.0,0.6,0.3950614845299479,1.4,1,1.2,1.8,1.0,14.4,4.8,11.4,4.4,6.8,10.4,0.2,0.4,0.4,0.3333331018520126,0.5333333333333333,0,1.4,1.4,1.5,14.5,5.5,13.4,4.7,5.5,12.8,0.5,0.0,0.5,0.3793100832344254,1.309090909090909,1,1.2,1.2,1.5,15.5,5.7,8.6,3.3,7.3,11.0,0.4,0.3,0.3,0.36774169823116243,1.2,0,1.4,0.8,1.8,16.6,5.8,9.2,3.4,5.4,11.8,0.6,0.0,0.4,0.3493973798810964,1.6,1,1.0,1.4,1.4,13.2,4.2,10.0,4.6,6.0,12.4,0.4,0.2,0.4,0.31818157713516887,1.3333333333333333,1,0.0,-2.0,1,0.19999999999999996,0.8666666666666666,0.0,-0.8,1.6000000000000005,4.75,4.0,1.7,0,0,D,1
533,2021-03-13,2020-2021,LaLiga,Real Madrid,Elche,1639.8219416519623,1432.774258040108,272.0476836118544,0.8272172528800543,0.17278274711994568,3,3,0,0.25,0.0,0.25,0.475,0.6,-0.125,0.0,None,54.8,66.7,54.0,2.0,47.1,26.4,86.3,54.3,66.7,33.3,0.0,0.0,0.0,0.5,-0.29999999999999716,84.3,33.400000000000006,0,0,0,0,1.3333333333333333,0.6666666666666666,2.0,16.333333333333332,4.666666666666667,9.0,4.333333333333333,6.333333333333333,10.0,0.6666666666666666,0.0,0.3333333333333333,0.28571411078727915,1.5,0,0.6666666666666666,1.0,1.0,9.666666666666666,3.6666666666666665,12.0,2.3333333333333335,5.333333333333333,13.0,0.3333333333333333,0.0,0.6666666666666666,0.37930995243798027,1.5,1,1.6,0.4,2.4,14.8,4.6,7.4,3.0,5.2,11.4,0.8,0.0,0.2,0.3108106008036481,2.0,0,0.6,1.2,1.2,8.2,2.8,11.6,3.0,4.0,12.6,0.4,0.0,0.6,0.34146299821585585,1.2,1,1.7,0.6,2.2,15.2,4.7,9.2,3.3,6.0,9.9,0.7,0.1,0.2,0.3092103228879455,2.1454545454545455,0,0.6,1.3,0.8,7.6,2.4,12.5,3.9,4.0,14.0,0.2,0.2,0.6,0.3157890581722919,0.9454545454545454,1,1.6,0.4,2.4,14.2,5.2,10.4,3.2,4.6,10.8,0.8,0.0,0.2,0.366196925213433,2.6,3,0.6,1.8,0.2,8.4,2.2,12.4,3.4,5.4,13.4,0.0,0.2,0.8,0.2619044501137499,0.06666666666666667,0,1.0,0.0,1,1.2,0.8,1.0,-0.7999999999999999,1.7999999999999998,1.18,7.0,15.0,2,1,H,0
534,2021-03-13,2020-2021,EPL,Everton,Burnley,1492.038109159574,1448.846451684487,108.19165747508714,0.6508553794438343,0.3491446205561657,11,8,3,0.0,0.0,0.0,0.6,0.6,0.0,0.0,None,32.3,34.0,17.5,10.9,42.3,43.7,33.3,43.7,16.7,36.7,0.0,0.0,0.0,-11.400000000000006,-26.200000000000003,22.4,-20.000000000000004,0,0,0,0,1.6666666666666667,1.3333333333333333,2.0,7.333333333333333,4.666666666666667,15.666666666666666,6.666666666666667,1.0,10.0,0.6666666666666666,0.0,0.3333333333333333,0.6363627685962248,2.5,2,0.6666666666666666,1.6666666666666667,0.3333333333333333,7.333333333333333,3.3333333333333335,18.0,4.666666666666667,3.6666666666666665,6.0,0.0,0.3333333333333333,0.6666666666666666,0.4545448347115891,0.3333333333333333,0,1.2,1.4,1.4,8.2,3.6,14.4,5.8,1.8,9.2,0.4,0.2,0.4,0.43902385484895756,1.8666666666666667,2,0.4,1.8,0.4,7.6,2.8,16.0,4.8,4.0,8.8,0.0,0.4,0.6,0.36842056786767385,0.3333333333333333,0,1.0,1.8,0.8,9.8,3.3,14.3,5.4,3.0,9.7,0.2,0.2,0.6,0.3367343502710711,1.2181818181818183,2,0.9,1.4,1.0,8.7,3.0,14.8,5.0,4.2,10.3,0.2,0.4,0.4,0.3448271898538048,0.6909090909090909,0,0.6,2.4,0.2,7.4,2.2,15.2,5.2,4.0,9.6,0.0,0.2,0.8,0.29729689554473576,0.13333333333333333,0,0.8,1.4,1.2,8.6,2.6,18.0,5.6,2.8,10.0,0.4,0.0,0.6,0.3023252298543839,1.2,0,1.0,0.0,1,0.9999999999999999,1.5333333333333334,0.7999999999999999,-0.40000000000000013,0.8000000000000003,1.83,3.5,4.5,1,2,A,2
