gmTs,Match_No,Date,League,HomeTeam,AwayTeam,FTHG,FTAG,FTR,Vote_Home,Vote_Draw,Vote_Away,Public_Pick,Is_Upset
260019,8,2025-04-13,LaLiga,Alaves,Real Madrid,0,1,A,9.2,17.4,73.4,A,0
260019,9,2025-04-13,EPL,Wolves,Tottenham,4,2,H,43.1,26.3,30.6,H,0
260019,10,2025-04-13,EPL,Chelsea,Ipswich,2,2,D,88.0,10.2,1.8,H,1
260019,11,2025-04-13,LaLiga,Osasuna,Girona,2,1,H,39.1,30.0,30.9,H,0
260019,12,2025-04-13,LaLiga,Betis,Villarreal,1,2,A,40.5,28.8,30.7,H,1
260019,13,2025-04-13,LaLiga,Ath Bilbao,Vallecano,3,1,H,68.2,21.1,10.7,H,0
260019,14,2025-04-13,EPL,Liverpool,West Ham,2,1,H,88.0,11.8,0.2,H,0
260020,1,2025-04-13,LaLiga,Alaves,Real Madrid,0,1,A,9.2,17.4,73.4,A,0
260020,2,2025-04-13,EPL,Wolves,Tottenham,4,2,H,43.1,26.3,30.6,H,0
260020,3,2025-04-13,EPL,Chelsea,Ipswich,2,2,D,88.0,10.2,1.8,H,1
260020,4,2025-04-13,LaLiga,Osasuna,Girona,2,1,H,39.1,30.0,30.9,H,0
260020,5,2025-04-13,LaLiga,Betis,Villarreal,1,2,A,40.5,28.8,30.7,H,1
260020,6,2025-04-13,LaLiga,Ath Bilbao,Vallecano,3,1,H,68.2,21.1,10.7,H,0
260020,7,2025-04-13,EPL,Liverpool,West Ham,2,1,H,88.0,11.8,0.2,H,0
260020,8,2025-04-13,EPL,Newcastle,Man United,4,1,H,71.8,16.9,11.2,H,0
260020,9,2025-04-14,EPL,Bournemouth,Fulham,1,0,H,44.1,27.1,28.8,H,0
260020,10,2025-04-14,LaLiga,Ath Madrid,Valladolid,4,2,H,88.0,8.9,3.1,H,0
260020,11,2025-04-16,EPL,Newcastle,Crystal Palace,5,0,H,70.9,18.2,10.8,H,0
260020,12,2025-04-18,LaLiga,Espanol,Getafe,1,0,H,32.7,35.8,31.4,D,1
260020,13,2025-04-19,EPL,Crystal Palace,Bournemouth,0,0,D,38.3,26.1,35.7,H,1
260020,14,2025-04-19,EPL,Aston Villa,Newcastle,4,1,H,40.4,25.8,33.8,H,0
260021,1,2025-04-13,EPL,Newcastle,Man United,4,1,H,71.8,16.9,11.2,H,0
260021,2,2025-04-14,EPL,Bournemouth,Fulham,1,0,H,44.1,27.1,28.8,H,0
260021,3,2025-04-14,LaLiga,Ath Madrid,Valladolid,4,2,H,88.0,8.9,3.1,H,0
260021,4,2025-04-16,EPL,Newcastle,Crystal Palace,5,0,H,70.9,18.2,10.8,H,0
260021,5,2025-04-18,LaLiga,Espanol,Getafe,1,0,H,32.7,35.8,31.4,D,1
260021,6,2025-04-19,EPL,Crystal Palace,Bournemouth,0,0,D,38.3,26.1,35.7,H,1
260021,7,2025-04-19,EPL,Aston Villa,Newcastle,4,1,H,40.4,25.8,33.8,H,0
260021,8,2025-04-19,EPL,Brentford,Brighton,4,2,H,39.2,25.1,35.8,H,0
260021,9,2025-04-19,LaLiga,Las Palmas,Ath Madrid,1,0,H,6.8,16.9,76.3,A,1
260021,10,2025-04-19,EPL,Everton,Man City,0,2,A,25.2,25.9,48.9,A,0
260021,11,2025-04-19,LaLiga,Barcelona,Celta,4,3,H,88.0,12.2,-0.2,H,0
260021,12,2025-04-19,LaLiga,Vallecano,Valencia,1,1,D,41.5,31.1,27.4,H,1
260021,13,2025-04-19,EPL,West Ham,Southampton,1,1,D,79.6,16.3,4.0,H,1
260021,14,2025-04-19,LaLiga,Mallorca,Leganes,0,0,D,63.6,22.8,13.7,H,1
260022,1,2025-04-19,EPL,Brentford,Brighton,4,2,H,39.2,25.1,35.8,H,0
260022,2,2025-04-19,LaLiga,Las Palmas,Ath Madrid,1,0,H,6.8,16.9,76.3,A,1
260022,3,2025-04-19,EPL,Everton,Man City,0,2,A,25.2,25.9,48.9,A,0
260022,4,2025-04-19,LaLiga,Barcelona,Celta,4,3,H,88.0,12.2,-0.2,H,0
260022,5,2025-04-19,LaLiga,Vallecano,Valencia,1,1,D,41.5,31.1,27.4,H,1
260022,6,2025-04-19,EPL,West Ham,Southampton,1,1,D,79.6,16.3,4.0,H,1
260022,7,2025-04-19,LaLiga,Mallorca,Leganes,0,0,D,63.6,22.8,13.7,H,1
260022,8,2025-04-20,LaLiga,Valladolid,Osasuna,2,3,A,15.0,20.8,64.3,A,0
260022,9,2025-04-20,LaLiga,Villarreal,Sociedad,2,2,D,69.5,19.1,11.4,H,1
260022,10,2025-04-20,EPL,Leicester,Liverpool,0,1,A,0.8,11.2,88.0,A,0
260022,11,2025-04-20,EPL,Man United,Wolves,0,1,A,47.4,26.3,26.3,H,1
260022,12,2025-04-20,EPL,Ipswich,Arsenal,0,4,A,0.2,15.7,84.1,A,0
260022,13,2025-04-20,EPL,Fulham,Chelsea,1,2,A,34.7,25.3,39.9,A,0
260022,14,2025-04-20,LaLiga,Sevilla,Alaves,1,1,D,47.1,30.4,22.4,H,1
260023,1,2025-04-20,LaLiga,Valladolid,Osasuna,2,3,A,15.0,20.8,64.3,A,0
260023,2,2025-04-20,LaLiga,Villarreal,Sociedad,2,2,D,69.5,19.1,11.4,H,1
260023,3,2025-04-20,EPL,Leicester,Liverpool,0,1,A,0.8,11.2,88.0,A,0
260023,4,2025-04-20,EPL,Man United,Wolves,0,1,A,47.4,26.3,26.3,H,1
260023,5,2025-04-20,EPL,Ipswich,Arsenal,0,4,A,0.2,15.7,84.1,A,0
260023,6,2025-04-20,EPL,Fulham,Chelsea,1,2,A,34.7,25.3,39.9,A,0
260023,7,2025-04-20,LaLiga,Sevilla,Alaves,1,1,D,47.1,30.4,22.4,H,1
260023,8,2025-04-20,LaLiga,Real Madrid,Ath Bilbao,1,0,H,71.9,18.3,9.8,H,0
260023,9,2025-04-21,LaLiga,Girona,Betis,1,3,A,32.8,28.6,38.6,A,0
260023,10,2025-04-21,EPL,Tottenham,Nott'm Forest,1,2,A,38.3,26.1,35.7,H,1
260023,11,2025-04-22,LaLiga,Valencia,Espanol,1,1,D,48.4,28.6,23.0,H,1
260023,12,2025-04-22,LaLiga,Barcelona,Mallorca,1,0,H,88.0,10.2,1.8,H,0
260023,13,2025-04-22,EPL,Man City,Aston Villa,2,1,H,65.8,17.3,16.9,H,0
260023,14,2025-04-23,LaLiga,Getafe,Real Madrid,0,1,A,12.9,19.7,67.4,A,0
260024,1,2025-04-20,LaLiga,Real Madrid,Ath Bilbao,1,0,H,71.9,18.3,9.8,H,0
260024,2,2025-04-21,LaLiga,Girona,Betis,1,3,A,32.8,28.6,38.6,A,0
260024,3,2025-04-21,EPL,Tottenham,Nott'm Forest,1,2,A,38.3,26.1,35.7,H,1
260024,4,2025-04-22,LaLiga,Valencia,Espanol,1,1,D,48.4,28.6,23.0,H,1
260024,5,2025-04-22,LaLiga,Barcelona,Mallorca,1,0,H,88.0,10.2,1.8,H,0
260024,6,2025-04-22,EPL,Man City,Aston Villa,2,1,H,65.8,17.3,16.9,H,0
260024,7,2025-04-23,LaLiga,Getafe,Real Madrid,0,1,A,12.9,19.7,67.4,A,0
260024,8,2025-04-23,LaLiga,Celta,Villarreal,3,0,H,38.0,28.0,34.0,H,0
260024,9,2025-04-23,EPL,Arsenal,Crystal Palace,2,2,D,84.4,14.9,0.7,H,1
260024,10,2025-04-23,LaLiga,Ath Bilbao,Las Palmas,1,0,H,86.0,13.4,0.6,H,0
260024,11,2025-04-23,LaLiga,Alaves,Sociedad,1,0,H,40.4,31.7,27.9,H,0
260024,12,2025-04-24,LaLiga,Ath Madrid,Vallecano,3,0,H,77.3,17.7,5.0,H,0
260024,13,2025-04-24,LaLiga,Betis,Valladolid,5,1,H,88.0,10.2,1.8,H,0
260024,14,2025-04-24,LaLiga,Osasuna,Sevilla,1,0,H,38.2,31.9,29.9,H,0
260025,1,2025-04-23,LaLiga,Celta,Villarreal,3,0,H,38.0,28.0,34.0,H,0
260025,2,2025-04-23,EPL,Arsenal,Crystal Palace,2,2,D,84.4,14.9,0.7,H,1
260025,3,2025-04-23,LaLiga,Ath Bilbao,Las Palmas,1,0,H,86.0,13.4,0.6,H,0
260025,4,2025-04-23,LaLiga,Alaves,Sociedad,1,0,H,40.4,31.7,27.9,H,0
260025,5,2025-04-24,LaLiga,Ath Madrid,Vallecano,3,0,H,77.3,17.7,5.0,H,0
260025,6,2025-04-24,LaLiga,Betis,Valladolid,5,1,H,88.0,10.2,1.8,H,0
260025,7,2025-04-24,LaLiga,Osasuna,Sevilla,1,0,H,38.2,31.9,29.9,H,0
260025,8,2025-04-24,LaLiga,Leganes,Girona,1,1,D,34.6,30.7,34.6,H,1
260025,9,2025-04-26,EPL,Chelsea,Everton,1,0,H,75.9,17.7,6.4,H,0
260025,10,2025-04-26,EPL,Brighton,West Ham,3,2,H,71.5,17.0,11.5,H,0
260025,11,2025-04-26,EPL,Wolves,Leicester,3,0,H,78.3,16.8,5.0,H,0
260025,12,2025-04-26,EPL,Southampton,Fulham,1,2,A,9.1,17.6,73.3,A,0
260025,13,2025-04-26,EPL,Newcastle,Ipswich,3,0,H,88.0,9.5,2.5,H,0
260025,14,2025-04-27,LaLiga,Villarreal,Espanol,1,0,H,82.3,14.2,3.5,H,0
260026,1,2025-04-24,LaLiga,Leganes,Girona,1,1,D,34.6,30.7,34.6,H,1
260026,2,2025-04-26,EPL,Chelsea,Everton,1,0,H,75.9,17.7,6.4,H,0
260026,3,2025-04-26,EPL,Brighton,West Ham,3,2,H,71.5,17.0,11.5,H,0
260026,4,2025-04-26,EPL,Wolves,Leicester,3,0,H,78.3,16.8,5.0,H,0
260026,5,2025-04-26,EPL,Southampton,Fulham,1,2,A,9.1,17.6,73.3,A,0
260026,6,2025-04-26,EPL,Newcastle,Ipswich,3,0,H,88.0,9.5,2.5,H,0
260026,7,2025-04-27,LaLiga,Villarreal,Espanol,1,0,H,82.3,14.2,3.5,H,0
260026,8,2025-04-27,EPL,Bournemouth,Man United,1,1,D,69.9,17.5,12.6,H,1
260026,9,2025-04-27,EPL,Liverpool,Tottenham,5,1,H,88.0,11.8,0.2,H,0
260026,10,2025-05-01,EPL,Liverpool,Man United,2,2,D,88.0,11.3,0.7,H,1
260026,11,2025-05-01,EPL,Fulham,Ipswich,2,2,D,76.3,16.9,6.8,H,1
260026,12,2025-05-04,EPL,Everton,Arsenal,1,1,D,11.6,21.6,66.8,A,1
260026,13,2025-05-04,EPL,Ipswich,Wolves,1,2,A,35.0,29.1,35.9,A,0
260026,14,2025-05-04,EPL,Crystal Palace,Brighton,2,1,H,40.1,26.2,33.7,H,0
260027,1,2025-04-27,EPL,Bournemouth,Man United,1,1,D,69.9,17.5,12.6,H,1
260027,2,2025-04-27,EPL,Liverpool,Tottenham,5,1,H,88.0,11.8,0.2,H,0
260027,3,2025-05-01,EPL,Liverpool,Man United,2,2,D,88.0,11.3,0.7,H,1
260027,4,2025-05-01,EPL,Fulham,Ipswich,2,2,D,76.3,16.9,6.8,H,1
260027,5,2025-05-04,EPL,Everton,Arsenal,1,1,D,11.6,21.6,66.8,A,1
260027,6,2025-05-04,EPL,Ipswich,Wolves,1,2,A,35.0,29.1,35.9,A,0
260027,7,2025-05-04,EPL,Crystal Palace,Brighton,2,1,H,40.1,26.2,33.7,H,0
260027,8,2025-05-04,LaLiga,Barcelona,Betis,1,1,D,86.7,12.9,0.4,H,1
260027,9,2025-05-04,LaLiga,Mallorca,Celta,1,2,A,36.2,29.8,34.0,H,1
260027,10,2025-05-04,LaLiga,Real Madrid,Valencia,1,2,A,88.0,12.3,-0.3,H,1
260027,11,2025-05-04,LaLiga,Girona,Alaves,0,1,A,46.0,27.8,26.2,H,1
260027,12,2025-05-04,EPL,Aston Villa,Nott'm Forest,2,1,H,48.3,26.2,25.5,H,0
260027,13,2025-05-04,EPL,West Ham,Bournemouth,2,2,D,31.6,27.1,41.3,A,1
260027,14,2025-05-05,EPL,Crystal Palace,Nott'm Forest,1,1,D,42.3,28.0,29.7,H,1
260028,1,2025-05-04,LaLiga,Barcelona,Betis,1,1,D,86.7,12.9,0.4,H,1
260028,2,2025-05-04,LaLiga,Mallorca,Celta,1,2,A,36.2,29.8,34.0,H,1
260028,3,2025-05-04,LaLiga,Real Madrid,Valencia,1,2,A,88.0,12.3,-0.3,H,1
260028,4,2025-05-04,LaLiga,Girona,Alaves,0,1,A,46.0,27.8,26.2,H,1
260028,5,2025-05-04,EPL,Aston Villa,Nott'm Forest,2,1,H,48.3,26.2,25.5,H,0
260028,6,2025-05-04,EPL,West Ham,Bournemouth,2,2,D,31.6,27.1,41.3,A,1
260028,7,2025-05-05,EPL,Crystal Palace,Nott'm Forest,1,1,D,42.3,28.0,29.7,H,1
260028,8,2025-05-05,LaLiga,Girona,Mallorca,1,0,H,47.1,30.4,22.4,H,0
260028,9,2025-05-13,LaLiga,Valladolid,Girona,0,1,A,12.5,18.4,69.1,A,0
260028,10,2025-05-13,LaLiga,Sevilla,Las Palmas,1,0,H,70.6,19.1,10.2,H,0
260028,11,2025-05-13,LaLiga,Sociedad,Celta,0,1,A,41.0,28.6,30.4,H,1
260028,12,2025-05-14,LaLiga,Villarreal,Leganes,3,0,H,88.0,12.4,-0.4,H,0
260028,13,2025-05-14,LaLiga,Real Madrid,Mallorca,2,1,H,85.6,13.5,0.9,H,0
260028,14,2025-05-14,LaLiga,Alaves,Valencia,1,0,H,44.5,30.2,25.3,H,0
260029,1,2025-05-05,LaLiga,Girona,Mallorca,1,0,H,47.1,30.4,22.4,H,0
260029,2,2025-05-13,LaLiga,Valladolid,Girona,0,1,A,12.5,18.4,69.1,A,0
260029,3,2025-05-13,LaLiga,Sevilla,Las Palmas,1,0,H,70.6,19.1,10.2,H,0
260029,4,2025-05-13,LaLiga,Sociedad,Celta,0,1,A,41.0,28.6,30.4,H,1
260029,5,2025-05-14,LaLiga,Villarreal,Leganes,3,0,H,88.0,12.4,-0.4,H,0
260029,6,2025-05-14,LaLiga,Real Madrid,Mallorca,2,1,H,85.6,13.5,0.9,H,0
260029,7,2025-05-14,LaLiga,Alaves,Valencia,1,0,H,44.5,30.2,25.3,H,0
260029,8,2025-05-15,LaLiga,Vallecano,Betis,2,2,D,31.4,29.4,39.2,A,1
260029,9,2025-05-15,LaLiga,Espanol,Barcelona,0,2,A,-0.4,12.4,88.0,A,0
260029,10,2025-05-15,LaLiga,Getafe,Ath Bilbao,0,2,A,29.6,34.4,36.0,A,0
260029,11,2025-05-15,LaLiga,Osasuna,Ath Madrid,2,0,H,26.3,28.7,45.1,A,1
260029,12,2025-05-16,EPL,Aston Villa,Tottenham,2,0,H,88.0,11.9,0.1,H,0
260029,13,2025-05-16,EPL,Chelsea,Man United,1,0,H,82.3,14.2,3.5,H,0
260029,14,2025-05-18,EPL,West Ham,Nott'm Forest,1,2,A,34.3,28.6,37.0,A,0
260030,1,2025-05-15,LaLiga,Vallecano,Betis,2,2,D,31.4,29.4,39.2,A,1
260030,2,2025-05-15,LaLiga,Espanol,Barcelona,0,2,A,-0.4,12.4,88.0,A,0
260030,3,2025-05-15,LaLiga,Getafe,Ath Bilbao,0,2,A,29.6,34.4,36.0,A,0
260030,4,2025-05-15,LaLiga,Osasuna,Ath Madrid,2,0,H,26.3,28.7,45.1,A,1
260030,5,2025-05-16,EPL,Aston Villa,Tottenham,2,0,H,88.0,11.9,0.1,H,0
260030,6,2025-05-16,EPL,Chelsea,Man United,1,0,H,82.3,14.2,3.5,H,0
260030,7,2025-05-18,EPL,West Ham,Nott'm Forest,1,2,A,34.3,28.6,37.0,A,0
260030,8,2025-05-18,EPL,Everton,Southampton,2,0,H,84.4,14.9,0.7,H,0
260030,9,2025-05-18,LaLiga,Sociedad,Girona,3,2,H,46.3,30.6,23.1,H,0
260030,10,2025-05-18,LaLiga,Osasuna,Espanol,2,0,H,65.0,21.3,13.8,H,0
260030,11,2025-05-18,LaLiga,Sevilla,Real Madrid,0,2,A,14.9,17.7,67.4,A,0
260030,12,2025-05-18,LaLiga,Valencia,Ath Bilbao,0,1,A,43.2,31.7,25.0,H,1
260030,13,2025-05-18,LaLiga,Las Palmas,Leganes,0,1,A,32.7,27.1,40.3,A,0
260030,14,2025-05-18,LaLiga,Ath Madrid,Betis,4,1,H,49.2,26.1,24.7,H,0
260031,1,2025-05-18,EPL,Everton,Southampton,2,0,H,84.4,14.9,0.7,H,0
260031,2,2025-05-18,LaLiga,Sociedad,Girona,3,2,H,46.3,30.6,23.1,H,0
260031,3,2025-05-18,LaLiga,Osasuna,Espanol,2,0,H,65.0,21.3,13.8,H,0
260031,4,2025-05-18,LaLiga,Sevilla,Real Madrid,0,2,A,14.9,17.7,67.4,A,0
260031,5,2025-05-18,LaLiga,Valencia,Ath Bilbao,0,1,A,43.2,31.7,25.0,H,1
260031,6,2025-05-18,LaLiga,Las Palmas,Leganes,0,1,A,32.7,27.1,40.3,A,0
260031,7,2025-05-18,LaLiga,Ath Madrid,Betis,4,1,H,49.2,26.1,24.7,H,0
260031,8,2025-05-18,LaLiga,Mallorca,Getafe,1,2,A,47.6,29.7,22.7,H,1
260031,9,2025-05-18,LaLiga,Barcelona,Villarreal,2,3,A,64.6,17.3,18.1,H,1
260031,10,2025-05-18,LaLiga,Valladolid,Alaves,0,1,A,7.3,18.9,73.8,A,0
260031,11,2025-05-18,EPL,Arsenal,Newcastle,1,0,H,48.7,25.7,25.7,H,0
260031,12,2025-05-18,LaLiga,Celta,Vallecano,1,2,A,67.5,18.2,14.4,H,1
260031,13,2025-05-18,EPL,Leicester,Ipswich,2,0,H,41.1,26.3,32.6,H,0
260031,14,2025-05-18,EPL,Brentford,Fulham,2,3,A,49.5,24.2,26.3,H,1
260032,1,2025-05-18,LaLiga,Mallorca,Getafe,1,2,A,47.6,29.7,22.7,H,1
260032,2,2025-05-18,LaLiga,Barcelona,Villarreal,2,3,A,64.6,17.3,18.1,H,1
260032,3,2025-05-18,LaLiga,Valladolid,Alaves,0,1,A,7.3,18.9,73.8,A,0
260032,4,2025-05-18,EPL,Arsenal,Newcastle,1,0,H,48.7,25.7,25.7,H,0
260032,5,2025-05-18,LaLiga,Celta,Vallecano,1,2,A,67.5,18.2,14.4,H,1
260032,6,2025-05-18,EPL,Leicester,Ipswich,2,0,H,41.1,26.3,32.6,H,0
260032,7,2025-05-18,EPL,Brentford,Fulham,2,3,A,49.5,24.2,26.3,H,1
260032,8,2025-05-19,EPL,Brighton,Liverpool,3,2,H,36.3,25.2,38.5,A,1
260032,9,2025-05-20,EPL,Crystal Palace,Wolves,4,2,H,41.9,28.6,29.5,H,0
260032,10,2025-05-20,EPL,Man City,Bournemouth,3,1,H,76.8,16.5,6.7,H,0
260032,11,2025-05-23,LaLiga,Betis,Valencia,1,1,D,49.5,25.2,25.2,H,1
260032,12,2025-05-24,LaLiga,Vallecano,Mallorca,0,0,D,77.7,17.0,5.3,H,1
260032,13,2025-05-24,LaLiga,Real Madrid,Sociedad,2,0,H,83.2,14.2,2.6,H,0
260032,14,2025-05-24,LaLiga,Alaves,Osasuna,1,1,D,29.7,29.7,40.5,A,1
260033,1,2025-05-19,EPL,Brighton,Liverpool,3,2,H,36.3,25.2,38.5,A,1
260033,2,2025-05-20,EPL,Crystal Palace,Wolves,4,2,H,41.9,28.6,29.5,H,0
260033,3,2025-05-20,EPL,Man City,Bournemouth,3,1,H,76.8,16.5,6.7,H,0
260033,4,2025-05-23,LaLiga,Betis,Valencia,1,1,D,49.5,25.2,25.2,H,1
260033,5,2025-05-24,LaLiga,Vallecano,Mallorca,0,0,D,77.7,17.0,5.3,H,1
260033,6,2025-05-24,LaLiga,Real Madrid,Sociedad,2,0,H,83.2,14.2,2.6,H,0
260033,7,2025-05-24,LaLiga,Alaves,Osasuna,1,1,D,29.7,29.7,40.5,A,1
260033,8,2025-05-24,LaLiga,Leganes,Valladolid,3,0,H,88.0,12.9,-0.9,H,0
260033,9,2025-05-24,LaLiga,Getafe,Celta,1,2,A,16.7,19.0,64.3,A,0
260033,10,2025-05-24,LaLiga,Espanol,Las Palmas,2,0,H,85.4,14.9,-0.3,H,0
260033,11,2025-05-25,EPL,Liverpool,Crystal Palace,1,1,D,84.6,11.8,3.5,H,1
260033,12,2025-05-25,EPL,Bournemouth,Leicester,2,0,H,88.0,13.5,-1.5,H,0
260033,13,2025-05-25,EPL,Fulham,Man City,0,2,A,9.7,16.8,73.5,A,0
260033,14,2025-05-25,EPL,Ipswich,West Ham,1,3,A,31.7,25.0,43.2,A,0
260034,1,2025-05-24,LaLiga,Leganes,Valladolid,3,0,H,88.0,12.9,-0.9,H,0
260034,2,2025-05-24,LaLiga,Getafe,Celta,1,2,A,16.7,19.0,64.3,A,0
260034,3,2025-05-24,LaLiga,Espanol,Las Palmas,2,0,H,85.4,14.9,-0.3,H,0
260034,4,2025-05-25,EPL,Liverpool,Crystal Palace,1,1,D,84.6,11.8,3.5,H,1
260034,5,2025-05-25,EPL,Bournemouth,Leicester,2,0,H,88.0,13.5,-1.5,H,0
260034,6,2025-05-25,EPL,Fulham,Man City,0,2,A,9.7,16.8,73.5,A,0
260034,7,2025-05-25,EPL,Ipswich,West Ham,1,3,A,31.7,25.0,43.2,A,0
260034,8,2025-05-25,EPL,Tottenham,Brighton,1,4,A,14.1,16.4,69.5,A,0
260034,9,2025-05-25,EPL,Man United,Aston Villa,2,0,H,13.6,16.9,69.5,A,1
260034,10,2025-05-25,EPL,Newcastle,Everton,0,1,A,88.0,13.0,-1.0,H,1
260034,11,2025-05-25,EPL,Nott'm Forest,Chelsea,0,1,A,31.6,25.3,43.1,A,0
260034,12,2025-05-25,EPL,Southampton,Arsenal,1,2,A,0.1,11.9,88.0,A,0
260034,13,2025-05-25,LaLiga,Villarreal,Sevilla,4,2,H,81.0,14.4,4.6,H,0
260034,14,2025-05-25,EPL,Wolves,Brentford,1,1,D,35.3,25.8,38.9,A,1
260035,1,2025-05-25,EPL,Tottenham,Brighton,1,4,A,14.1,16.4,69.5,A,0
260035,2,2025-05-25,EPL,Man United,Aston Villa,2,0,H,13.6,16.9,69.5,A,1
260035,3,2025-05-25,EPL,Newcastle,Everton,0,1,A,88.0,13.0,-1.0,H,1
260035,4,2025-05-25,EPL,Nott'm Forest,Chelsea,0,1,A,31.6,25.3,43.1,A,0
260035,5,2025-05-25,EPL,Southampton,Arsenal,1,2,A,0.1,11.9,88.0,A,0
260035,6,2025-05-25,LaLiga,Villarreal,Sevilla,4,2,H,81.0,14.4,4.6,H,0
260035,7,2025-05-25,EPL,Wolves,Brentford,1,1,D,35.3,25.8,38.9,A,1
260035,8,2025-05-25,LaLiga,Ath Bilbao,Barcelona,0,3,A,29.6,25.3,45.1,A,0
260035,9,2025-05-25,LaLiga,Girona,Ath Madrid,0,4,A,25.0,25.3,49.7,A,0
260035,10,2025-06-01,EPL,Wolves,Nott'm Forest,0,3,A,28.9,29.8,41.4,A,0
260035,11,2025-06-04,LaLiga,Las Palmas,Sociedad,1,3,A,29.7,29.7,40.5,A,0
260035,12,2025-06-04,EPL,Brentford,Chelsea,0,0,D,29.6,26.3,44.1,A,1
260035,13,2025-06-04,EPL,Fulham,Liverpool,3,2,H,14.9,20.3,64.8,A,1
260035,14,2025-06-04,EPL,Tottenham,Southampton,3,1,H,85.4,12.9,1.7,H,0
260036,1,2025-05-25,LaLiga,Ath Bilbao,Barcelona,0,3,A,29.6,25.3,45.1,A,0
260036,2,2025-05-25,LaLiga,Girona,Ath Madrid,0,4,A,25.0,25.3,49.7,A,0
260036,3,2025-06-01,EPL,Wolves,Nott'm Forest,0,3,A,28.9,29.8,41.4,A,0
260036,4,2025-06-04,LaLiga,Las Palmas,Sociedad,1,3,A,29.7,29.7,40.5,A,0
260036,5,2025-06-04,EPL,Brentford,Chelsea,0,0,D,29.6,26.3,44.1,A,1
260036,6,2025-06-04,EPL,Fulham,Liverpool,3,2,H,14.9,20.3,64.8,A,1
260036,7,2025-06-04,EPL,Tottenham,Southampton,3,1,H,85.4,12.9,1.7,H,0
260036,8,2025-06-04,EPL,Man United,Man City,0,0,D,28.1,26.5,45.4,A,1
260036,9,2025-06-04,LaLiga,Villarreal,Ath Bilbao,0,0,D,42.7,28.4,28.9,H,1
260036,10,2025-06-04,LaLiga,Sevilla,Ath Madrid,1,2,A,27.1,29.7,43.2,A,0
260036,11,2025-06-04,LaLiga,Valladolid,Getafe,0,4,A,19.9,30.4,49.7,A,0
260036,12,2025-07-02,LaLiga,Vallecano,Valladolid,1,0,H,79.1,17.4,3.5,H,0
260036,13,2025-07-04,LaLiga,Leganes,Osasuna,1,1,D,35.1,30.5,34.4,H,1
260036,14,2025-07-04,EPL,Leicester,Newcastle,0,3,A,4.2,16.7,79.1,A,0
260037,1,2025-06-04,EPL,Man United,Man City,0,0,D,28.1,26.5,45.4,A,1
260037,2,2025-06-04,LaLiga,Villarreal,Ath Bilbao,0,0,D,42.7,28.4,28.9,H,1
260037,3,2025-06-04,LaLiga,Sevilla,Ath Madrid,1,2,A,27.1,29.7,43.2,A,0
260037,4,2025-06-04,LaLiga,Valladolid,Getafe,0,4,A,19.9,30.4,49.7,A,0
260037,5,2025-07-02,LaLiga,Vallecano,Valladolid,1,0,H,79.1,17.4,3.5,H,0
260037,6,2025-07-04,LaLiga,Leganes,Osasuna,1,1,D,35.1,30.5,34.4,H,1
260037,7,2025-07-04,EPL,Leicester,Newcastle,0,3,A,4.2,16.7,79.1,A,0
260037,8,2025-08-02,LaLiga,Real Madrid,Ath Madrid,1,1,D,64.0,19.7,16.3,H,1
260037,9,2025-08-02,LaLiga,Celta,Betis,3,2,H,42.3,28.0,29.7,H,0
260037,10,2025-08-02,LaLiga,Ath Bilbao,Girona,3,0,H,71.7,17.8,10.5,H,0
260037,11,2025-08-02,LaLiga,Las Palmas,Villarreal,1,2,A,12.1,18.2,69.7,A,0
260037,12,2025-08-03,EPL,Wolves,Everton,1,1,D,36.5,30.6,32.9,H,1
260037,13,2025-08-03,EPL,Brentford,Aston Villa,0,1,A,42.8,24.8,32.5,H,1
260037,14,2025-08-03,EPL,Nott'm Forest,Man City,1,0,H,17.2,18.9,63.9,A,1
260038,1,2025-08-02,LaLiga,Real Madrid,Ath Madrid,1,1,D,64.0,19.7,16.3,H,1
260038,2,2025-08-02,LaLiga,Celta,Betis,3,2,H,42.3,28.0,29.7,H,0
260038,3,2025-08-02,LaLiga,Ath Bilbao,Girona,3,0,H,71.7,17.8,10.5,H,0
260038,4,2025-08-02,LaLiga,Las Palmas,Villarreal,1,2,A,12.1,18.2,69.7,A,0
260038,5,2025-08-03,EPL,Wolves,Everton,1,1,D,36.5,30.6,32.9,H,1
260038,6,2025-08-03,EPL,Brentford,Aston Villa,0,1,A,42.8,24.8,32.5,H,1
260038,7,2025-08-03,EPL,Nott'm Forest,Man City,1,0,H,17.2,18.9,63.9,A,1
260038,8,2025-08-03,LaLiga,Celta,Leganes,2,1,H,76.7,18.8,4.5,H,0
260038,9,2025-08-03,LaLiga,Valencia,Valladolid,2,1,H,85.6,15.8,-1.4,H,0
260038,10,2025-08-03,LaLiga,Alaves,Villarreal,1,0,H,30.7,29.3,40.0,A,1
260038,11,2025-08-03,EPL,Liverpool,Southampton,3,1,H,88.0,7.8,4.2,H,0
260038,12,2025-08-03,EPL,Brighton,Fulham,2,1,H,48.5,26.3,25.2,H,0
260038,13,2025-08-03,EPL,Crystal Palace,Ipswich,1,0,H,81.3,14.9,3.8,H,0
260038,14,2025-09-02,LaLiga,Valencia,Leganes,2,0,H,68.6,20.9,10.5,H,0
260039,1,2025-08-03,LaLiga,Celta,Leganes,2,1,H,76.7,18.8,4.5,H,0
